,weekly,monthly,quarterly,yearly,mape,rmse
175,1,2,8,6,0.7338241680065717,0.8566353763454856
176,1,2,8,7,0.7303629242636112,0.8546127335019127
177,1,2,8,8,0.7291086954179323,0.8538786186677427
178,1,2,8,9,0.7247812579874141,0.851340858873468
179,1,2,8,10,0.7606796757823827,0.8721695223879259
180,1,2,9,1,0.8353208706067109,0.9139588998454531
181,1,2,9,2,0.7858270025492997,0.8864688390176497
182,1,2,9,3,0.7836206493001584,0.8852235024558253
183,1,2,9,4,0.7817123203436771,0.8841449656836129
184,1,2,9,5,0.7747710628203209,0.8802108058984057
185,1,2,9,6,0.7408538918742238,0.8607286981820833
186,1,2,9,7,0.7412369702430888,0.8609512008488569
187,1,2,9,8,0.7395046795660429,0.8599445793573228
188,1,2,9,9,0.7386639584350723,0.8594556174899739
189,1,2,9,10,0.7745903813560941,0.8801081645775672
190,1,2,10,1,0.8277326771704199,0.9097981518833833
191,1,2,10,2,0.7832442886477212,0.8850108974739922
192,1,2,10,3,0.7807062383033828,0.8835758248749129
193,1,2,10,4,0.7791896668310841,0.8827172066019129
194,1,2,10,5,0.7720170689984018,0.8786450187637792
195,1,2,10,6,0.741174223611689,0.8609147597826913
196,1,2,10,7,0.7377597441520082,0.8589294174447678
197,1,2,10,8,0.7397958546663763,0.8601138614546194
198,1,2,10,9,0.735828324978723,0.8578043628816089
199,1,2,10,10,0.774132853279046,0.8798481989974442
200,1,3,1,1,0.8572935378519526,0.9259014730801288
201,1,3,1,2,0.8092717037620183,0.899595299988844
202,1,3,1,3,0.8015634210763166,0.8953007433685715
203,1,3,1,4,0.8015122214203895,0.8952721493603994
204,1,3,1,5,0.7925897404033739,0.8902750925435204
205,1,3,1,6,0.7613031279929293,0.8725268637657693
206,1,3,1,7,0.7377940126253566,0.8589493655771314
207,1,3,1,8,0.7439365352685137,0.8625175564987148
208,1,3,1,9,0.7402030270824221,0.8603505257059021
209,1,3,1,10,0.7804152582928868,0.8834111490653074
210,1,3,2,1,0.8422111832307223,0.9177206455293039
211,1,3,2,2,0.7983958238178525,0.8935299792496346
212,1,3,2,3,0.7942391929004894,0.8912009834490138
213,1,3,2,4,0.7927882516474491,0.8903865742740336
214,1,3,2,5,0.783571010395743,0.8851954645137665
215,1,3,2,6,0.7508585482873678,0.8665209450944437
216,1,3,2,7,0.7450844070206218,0.8631827193709463
217,1,3,2,8,0.7425014717141097,0.8616852509554227
218,1,3,2,9,0.7386803879741226,0.8594651755447237
219,1,3,2,10,0.7770634119267148,0.8815120032799978
220,1,3,3,1,0.8227645631675601,0.9070637040294138
221,1,3,3,2,0.7792014336004244,0.8827238716611352
222,1,3,3,3,0.7761617673654705,0.8810004355081049
223,1,3,3,4,0.7759101901280506,0.8808576446441563
224,1,3,3,5,0.7692230905992191,0.8770536418026089
225,1,3,3,6,0.7380387895197741,0.8590918399797394
226,1,3,3,7,0.7322919285200237,0.8557405731411966
227,1,3,3,8,0.7343718824219094,0.8569550060661933
228,1,3,3,9,0.7321328213887854,0.8556476035078843
229,1,3,3,10,0.7650361690257367,0.8746634604382058
230,1,3,4,1,0.8318694311836651,0.912068764503897
231,1,3,4,2,0.7773160097369649,0.8816552669478955
232,1,3,4,3,0.7762734390184957,0.8810638109799401
233,1,3,4,4,0.7770095574991633,0.8814814561289213
234,1,3,4,5,0.7699334536774981,0.8774585196335484
235,1,3,4,6,0.7382523741176644,0.859216139348921
236,1,3,4,7,0.7335573025573501,0.8564795984478265
237,1,3,4,8,0.7360596090111243,0.8579391639336231
238,1,3,4,9,0.7306950505566998,0.854807025331858
239,1,3,4,10,0.7642517764303317,0.8742149486426847
240,1,3,5,1,0.8684209623287208,0.9318910678446922
241,1,3,5,2,0.8153897277778206,0.9029893287175772
242,1,3,5,3,0.808743198441425,0.8993015058596449
243,1,3,5,4,0.8095991126752126,0.8997772572560458
244,1,3,5,5,0.800849809433558,0.8949021228232493
245,1,3,5,6,0.7691216270609359,0.8769957964898897
246,1,3,5,7,0.7629428840256708,0.8734660176707911
247,1,3,5,8,0.7627034366736197,0.8733289395603582
248,1,3,5,9,0.761458191291365,0.8726157179946766
249,1,3,5,10,0.7972611210736982,0.8928947984357946
250,1,3,6,1,0.8478638936066515,0.9207952506429709
251,1,3,6,2,0.7962622338958243,0.8923352698934545
252,1,3,6,3,0.7927640704701509,0.8903729951375159
253,1,3,6,4,0.7924086742785189,0.8901733956249867
254,1,3,6,5,0.7847165768086863,0.8858422979338288
255,1,3,6,6,0.7526200079165805,0.8675367473004129
256,1,3,6,7,0.7503788206231763,0.866244088362614
257,1,3,6,8,0.7488607294430042,0.86536739564361
258,1,3,6,9,0.7458022720098753,0.8635984437282616
259,1,3,6,10,0.7820483236806894,0.8843349612452792
260,1,3,7,1,0.8382226596732536,0.9155450069074996
261,1,3,7,2,0.7939825727526227,0.8910569974769419
262,1,3,7,3,0.7924647142425284,0.890204872061779
263,1,3,7,4,0.7929502858988028,0.8904775605812888
264,1,3,7,5,0.7852831833392006,0.886162052527189
265,1,3,7,6,0.7558597453275764,0.8694019469310937
266,1,3,7,7,0.756576017968284,0.8698137835009767
267,1,3,7,8,0.7505879733036875,0.8663648038232437
268,1,3,7,9,0.7479080964296861,0.8648167993452059
269,1,3,7,10,0.7827204091976937,0.8847148745204263
270,1,3,8,1,0.8398883847349604,0.9164542458491642
271,1,3,8,2,0.7886029282362647,0.8880331796933404
272,1,3,8,3,0.7813970973668636,0.8839666834032058
273,1,3,8,4,0.780534829427429,0.8834788222857575
274,1,3,8,5,0.7737683083894562,0.8796410110888738
275,1,3,8,6,0.7436378265558763,0.862344378166795
276,1,3,8,7,0.7390330689988724,0.8596703257638201
277,1,3,8,8,0.7424464908296485,0.861653347251462
278,1,3,8,9,0.7366219986815569,0.8582668574992028
279,1,3,8,10,0.7710755537094146,0.878109078480239
280,1,3,9,1,0.8297808501344394,0.9109230758601076
281,1,3,9,2,0.7787903111485215,0.8824909694430428
282,1,3,9,3,0.7763443477042107,0.8811040504413827
283,1,3,9,4,0.7720928885911269,0.8786881634522721
284,1,3,9,5,0.7652653298883798,0.8747944500786341
285,1,3,9,6,0.73461055082923,0.8570942485101799
286,1,3,9,7,0.7295550674280565,0.8541399577516887
287,1,3,9,8,0.7311408284744078,0.8550677332670248
288,1,3,9,9,0.726718995145925,0.8524781493656743
289,1,3,9,10,0.7647504199072431,0.8745000971453595
290,1,3,10,1,0.8299215347356477,0.9110002934882335
291,1,3,10,2,0.7754698566705904,0.8806076633044879
292,1,3,10,3,0.7724387526414446,0.8788849484667743
293,1,3,10,4,0.7709548000844294,0.8780403180289783
294,1,3,10,5,0.7625210469775927,0.8732245112097992
295,1,3,10,6,0.7319413646802012,0.8555357179453125
296,1,3,10,7,0.7291723423232619,0.8539158871477107
297,1,3,10,8,0.7288056867076087,0.8537011694425682
298,1,3,10,9,0.724294750803697,0.8510550809458205
299,1,3,10,10,0.7602017228976702,0.8718954770485222
300,1,4,1,1,0.8563429228924923,0.9253879850595058
301,1,4,1,2,0.8029910637793577,0.8960976865160168
302,1,4,1,3,0.7958926734172012,0.8921281709581875
303,1,4,1,4,0.794819572642423,0.8915265406270433
304,1,4,1,5,0.7902889261849435,0.8889819605509122
305,1,4,1,6,0.7561326931126205,0.8695589072125134
306,1,4,1,7,0.7312933466188407,0.855156913448544
307,1,4,1,8,0.737717722405654,0.8589049553970766
308,1,4,1,9,0.7329620682087319,0.8561320390037578
309,1,4,1,10,0.7711038427331057,0.878125186253706
310,1,4,2,1,0.8331888366695567,0.9127917816619279
311,1,4,2,2,0.7950485016642584,0.891654922974274
312,1,4,2,3,0.7866797913528836,0.8869497118511757
313,1,4,2,4,0.7877413278666825,0.8875479298982577
314,1,4,2,5,0.7779127044731869,0.8819935966168841
315,1,4,2,6,0.7459783311137478,0.8637003711436899
316,1,4,2,7,0.7361711224404366,0.8580041505962758
317,1,4,2,8,0.7366449283814949,0.8582802155365664
318,1,4,2,9,0.7350546133455642,0.8573532605324157
319,1,4,2,10,0.770224771924037,0.8776245050840576
320,1,4,3,1,0.83309837281071,0.9127422269242889
321,1,4,3,2,0.7751156875415123,0.8804065467393528
322,1,4,3,3,0.7720101774699262,0.8786410970754363
323,1,4,3,4,0.7716378844192034,0.8784292142336817
324,1,4,3,5,0.7625156192022081,0.8732214033120169
325,1,4,3,6,0.7322798932631945,0.8557335410413656
326,1,4,3,7,0.725054718184511,0.8515014493143925
327,1,4,3,8,0.726114974325624,0.8521238022292441
328,1,4,3,9,0.7216405744234089,0.8494943051153485
329,1,4,3,10,0.759236342202824,0.8713416908439674
330,1,4,4,1,0.8255832116164792,0.9086160969388992
331,1,4,4,2,0.7720685719165054,0.8786743264239063
332,1,4,4,3,0.7711864578214653,0.8781722256035346
333,1,4,4,4,0.7713929520138064,0.8782897881757515
334,1,4,4,5,0.7638090555417998,0.8739617014159143
335,1,4,4,6,0.7337736655036652,0.8566058985926172
336,1,4,4,7,0.7267546819117326,0.8524990802996404
337,1,4,4,8,0.7277504543377317,0.8530829117604758
338,1,4,4,9,0.7241923197674455,0.8509948999655905
339,1,4,4,10,0.7595259011054764,0.8715078319243473
340,1,4,5,1,0.863238680436086,0.9291063881149919
341,1,4,5,2,0.8107273930551153,0.9004040165698481
342,1,4,5,3,0.8030372250606228,0.8961234429812797
343,1,4,5,4,0.8047203228478307,0.8970620507232656
344,1,4,5,5,0.7962700814360372,0.8923396670752888
345,1,4,5,6,0.7642063767649965,0.8741889822944444
346,1,4,5,7,0.7609403098201151,0.8723189266662251
347,1,4,5,8,0.7565007829691138,0.8697705346636628
348,1,4,5,9,0.7559240099390877,0.8694389052366404
349,1,4,5,10,0.792412807918781,0.8901757174394171
350,1,4,6,1,0.8383998404928014,0.9156417642794595
351,1,4,6,2,0.7890520718018877,0.8882860303989294
352,1,4,6,3,0.7878660906093522,0.8876182121888623
353,1,4,6,4,0.7867947462084761,0.8870145129638388
354,1,4,6,5,0.7797500616126072,0.8830345755476436
355,1,4,6,6,0.7486860346063892,0.8652664529533022
356,1,4,6,7,0.7443440468983121,0.8627537579740305
357,1,4,6,8,0.7433097886665845,0.8621541559759395
358,1,4,6,9,0.7429931264485616,0.8619704904743327
359,1,4,6,10,0.7771197364922856,0.88154395040309
360,1,4,7,1,0.8362968793978462,0.914492689636088
361,1,4,7,2,0.791746809989944,0.8898015565225451
362,1,4,7,3,0.7878440661313791,0.8876058055980589
363,1,4,7,4,0.7865421090270323,0.8868720928223146
364,1,4,7,5,0.7797236261651328,0.8830196068973399
365,1,4,7,6,0.7476602888654297,0.8646735157650138
366,1,4,7,7,0.7461679013701243,0.8638101072400833
367,1,4,7,8,0.745793158755217,0.8635931673856718
368,1,4,7,9,0.7447360842056074,0.8629809292247468
369,1,4,7,10,0.7770115623583063,0.8814825933382384
370,1,4,8,1,0.8336561211951735,0.9130477102513174
371,1,4,8,2,0.7823963833097729,0.8845317310926573
372,1,4,8,3,0.7752286307308859,0.8804706870367042
373,1,4,8,4,0.7764014054951157,0.8811364284236101
374,1,4,8,5,0.7681789100808897,0.8764581621965133
375,1,4,8,6,0.736902223713865,0.8584300925025083
376,1,4,8,7,0.7333986416823238,0.8563869695892878
377,1,4,8,8,0.7318710782961978,0.8554946395484883
378,1,4,8,9,0.7314965325631481,0.8552757055845489
379,1,4,8,10,0.765457440367812,0.8749042463994628
380,1,4,9,1,0.820193179256655,0.9056451729328959
381,1,4,9,2,0.7737737781339329,0.8796441201610643
382,1,4,9,3,0.7681402762480127,0.8764361221720683
383,1,4,9,4,0.7679088290642874,0.8763040734039111
384,1,4,9,5,0.7609816188957325,0.8723426040815229
385,1,4,9,6,0.7306382633112587,0.8547738082740127
386,1,4,9,7,0.7266984663507678,0.8524661086229575
387,1,4,9,8,0.7258572532600068,0.85197256602546
388,1,4,9,9,0.7213591472014105,0.8493286449905069
389,1,4,9,10,0.7575245488043688,0.8703588620818248
390,1,4,10,1,0.8193581099896781,0.9051840199592998
391,1,4,10,2,0.7670755130101578,0.8758284723678249
392,1,4,10,3,0.7663969861980385,0.875441023826299
393,1,4,10,4,0.7657266297897117,0.8750580722384725
394,1,4,10,5,0.7578336644092981,0.870536423367396
395,1,4,10,6,0.7267898145882284,0.852519685748211
396,1,4,10,7,0.7236681399173704,0.8506868636092663
397,1,4,10,8,0.7249593636730605,0.8514454554891114
398,1,4,10,9,0.7200512532508436,0.8485583381540974
399,1,4,10,10,0.7550556157881857,0.8689393625496463
400,1,5,1,1,0.8418053702235552,0.9174995205576705
401,1,5,1,2,0.8009186527855062,0.894940586176259
402,1,5,1,3,0.7920791565241515,0.889988290105073
403,1,5,1,4,0.7927274846420876,0.8903524496748957
404,1,5,1,5,0.7837422733963887,0.88529219662007
405,1,5,1,6,0.7488890819092912,0.8653837772394922
406,1,5,1,7,0.7292172261280248,0.8539421679060151
407,1,5,1,8,0.7327423798602204,0.8560037265457554
408,1,5,1,9,0.7291558044356343,0.8539062035350453
409,1,5,1,10,0.7678702579903601,0.8762820653136524
410,1,5,2,1,0.8398989348457918,0.9164600017708311
411,1,5,2,2,0.7875106958112484,0.8874179938514029
412,1,5,2,3,0.7852856644405155,0.8861634524400763
413,1,5,2,4,0.7848977529007717,0.8859445540781724
414,1,5,2,5,0.7743176490772162,0.8799532084589591
415,1,5,2,6,0.7425247988242922,0.8616987865978994
416,1,5,2,7,0.7343742925817803,0.8569564122998208
417,1,5,2,8,0.7331942306159953,0.8562676162368839
418,1,5,2,9,0.7298761146755853,0.8543278730531887
419,1,5,2,10,0.7669945844853255,0.8757822700222502
420,1,5,3,1,0.8177889756779609,0.9043168557966621
421,1,5,3,2,0.7736187509019907,0.8795559964561612
422,1,5,3,3,0.7675555935345997,0.8761025017283078
423,1,5,3,4,0.7676340606386787,0.8761472825037344
424,1,5,3,5,0.7595983268200429,0.871549382892354
425,1,5,3,6,0.7290123498245366,0.8538222003582108
426,1,5,3,7,0.7275103048693629,0.8529421462616107
427,1,5,3,8,0.7244187893141445,0.851127951200138
428,1,5,3,9,0.7182071278123404,0.847471018862793
429,1,5,3,10,0.7578660452521617,0.8705550213812805
430,1,5,4,1,0.8123717705522899,0.9013166871595633
431,1,5,4,2,0.7695100079868757,0.8772171954464161
432,1,5,4,3,0.7688620272110288,0.8768477788139905
433,1,5,4,4,0.7689421466541585,0.8768934636853889
434,1,5,4,5,0.7609764506688618,0.872339641807514
435,1,5,4,6,0.729212078390629,0.8539391537988108
436,1,5,4,7,0.7232115241031756,0.8504184405944968
437,1,5,4,8,0.7251463945555177,0.8515552798001534
438,1,5,4,9,0.720016489491255,0.8485378538941294
439,1,5,4,10,0.7569726414178427,0.8700417469396757
440,1,5,5,1,0.8510517226430159,0.9225246460897486
441,1,5,5,2,0.8090361255790606,0.8994643548129412
442,1,5,5,3,0.7989741145972922,0.8938535196536914
443,1,5,5,4,0.799845757841655,0.8943409628556969
444,1,5,5,5,0.7928277353360578,0.8904087462149379
445,1,5,5,6,0.7597863347308363,0.8716572346575437
446,1,5,5,7,0.7506942481267361,0.8664261354130173
447,1,5,5,8,0.7552773699574336,0.8690669536678021
448,1,5,5,9,0.7486644947356377,0.8652540059055709
449,1,5,5,10,0.7865985035015461,0.8869038862816794
450,1,5,6,1,0.8372733131352523,0.9150264002394971
451,1,5,6,2,0.7889541417502524,0.888230905649118
452,1,5,6,3,0.7827379697870468,0.8847247988990965
453,1,5,6,4,0.7843100087433957,0.885612787138598
454,1,5,6,5,0.7737531886110882,0.8796324167577547
455,1,5,6,6,0.7453955653894425,0.863362939550594
456,1,5,6,7,0.7403038825243727,0.8604091367043778
457,1,5,6,8,0.739290706455657,0.8598201593680256
458,1,5,6,9,0.7390216559172489,0.8596636876809727
459,1,5,6,10,0.7772023249421179,0.8815907922285248
460,1,5,7,1,0.8337799868270361,0.9131155385968613
461,1,5,7,2,0.7854133932662907,0.8862355179444631
462,1,5,7,3,0.7830531189643796,0.8849028867420309
463,1,5,7,4,0.7835525574635249,0.885185041369049
464,1,5,7,5,0.7761759334355919,0.8810084752348254
465,1,5,7,6,0.7454950414490039,0.8634205472705662
466,1,5,7,7,0.7412615859784419,0.8609654963925337
467,1,5,7,8,0.7443344674774771,0.862748206302092
468,1,5,7,9,0.7374228619542531,0.8587332891848627
469,1,5,7,10,0.7724002066612398,0.8788630192818673
470,1,5,8,1,0.824085532135657,0.9077915686630148
471,1,5,8,2,0.7780683401000204,0.8820818216582974
472,1,5,8,3,0.7726783100312516,0.8790212227422337
473,1,5,8,4,0.7718951908014037,0.8785756602600618
474,1,5,8,5,0.7648941647143108,0.8745822801282398
475,1,5,8,6,0.7340283552712784,0.8567545478556144
476,1,5,8,7,0.7301930265880869,0.8545133273320474
477,1,5,8,8,0.7287857454027233,0.8536894900388099
478,1,5,8,9,0.7250933782232316,0.85152415011157
479,1,5,8,10,0.7628861722821244,0.8734335534441784
480,1,5,9,1,0.8183956101965486,0.9046522039969552
481,1,5,9,2,0.7669645721209782,0.8757651352508721
482,1,5,9,3,0.764494151478565,0.8743535620551706
483,1,5,9,4,0.7647569641206413,0.8745038388255602
484,1,5,9,5,0.7579799568288268,0.8706204436083653
485,1,5,9,6,0.7257551069912163,0.8519126169926211
486,1,5,9,7,0.721911193929807,0.8496535728929803
487,1,5,9,8,0.7246449939905105,0.8512608260636164
488,1,5,9,9,0.7198087157665239,0.8484154146210003
489,1,5,9,10,0.7532468279910914,0.867897936390617
490,1,5,10,1,0.8089560160975031,0.8994198219394006
491,1,5,10,2,0.7667791353239031,0.8756592575447958
492,1,5,10,3,0.7619610328844438,0.8729037936018171
493,1,5,10,4,0.7622031764235637,0.8730424825995375
494,1,5,10,5,0.7539053988382906,0.8682772591967906
495,1,5,10,6,0.7231221423881116,0.8503658873615002
496,1,5,10,7,0.719290199178307,0.8481097801454167
497,1,5,10,8,0.7199274684689301,0.8484853967328666
498,1,5,10,9,0.7151221793268947,0.8456489693288195
499,1,5,10,10,0.7517969260062519,0.8670622388307843
500,1,6,1,1,0.8548476775547426,0.9245797302313861
